,location,price,tier,size,link,condition
5646,Novas,330000,T1,57.0,https://www.imovirtual.com/anuncio/apartamento-t1-1-em-avenidas-novas-entrecampos-com-garagem-e-jardim-ID14qRh.html#cf14c7c9f3,Novo
5647,Alvalade,475000,T3,115.0,https://www.imovirtual.com/anuncio/apartamento-t3-placa-alvalade-elevador-roma-areeiro-lisboa-ID14qVU.html#cf14c7c9f3,Usado
5648,Arroios,645000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-ao-campo-martires-da-patria-ID13hvr.html#cf14c7c9f3,Usado
5649,António,420000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-varanda-em-santo-antonio-com-remodelacao-total-ID14qKC.html#cf14c7c9f3,Renovado
5650,Maior,380000,T0,42.0,https://www.imovirtual.com/anuncio/apartamento-t0-zona-historica-de-lisboa-no-emblematico-chiado-a-bei-ID14qZw.html#cf14c7c9f3,
5651,França,192500,T1,40.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-80-m2-com-logradouro-arroios-ID14qOg.html#cf14c7c9f3,Usado
5652,Nações,665000,T4,200.0,https://www.imovirtual.com/anuncio/espacoso-e-luminoso-apartamento-t4-com-box-e-piscina-junto-a-gare-do-ID13WCG.html#cf14c7c9f3,Usado
5653,Benfica,348000,T3,72.0,https://www.imovirtual.com/anuncio/elegante-t3-actualmente-como-t2-88-m2-remodelado-c-2-varandas-ID13U4X.html#cf14c7c9f3,Renovado
5654,Maior,155000,T2,66.0,https://www.imovirtual.com/anuncio/t2-santa-maria-maior-ID14qLK.html#cf14c7c9f3,Usado
5655,Olivais,239900,T3,86.68,https://www.imovirtual.com/anuncio/apartamento-t3-nos-olivais-ID13ujA.html#cf14c7c9f3,Renovado
5656,Carnide,525000,T2,112.45,https://www.imovirtual.com/anuncio/apartamento-t2-telheiras-quinta-dos-inglesinhos-ID14mgP.html#cf14c7c9f3,Usado
5657,António,2500000,T8,258.0,https://www.imovirtual.com/anuncio/apartamento-inserido-em-predio-de-charme-em-plena-avenida-ID14qF9.html#cf14c7c9f3,Usado
5658,Novas,1990000,T5,284.0,https://www.imovirtual.com/anuncio/apartamento-t5-avenidas-novas-ID14qF8.html#cf14c7c9f3,Usado
5659,Nações,1950000,T6,275.0,https://www.imovirtual.com/anuncio/excelente-apartamento-duplex-com-terraco-e-vista-rio-ID14qEF.html#cf14c7c9f3,Usado
5660,Olivais,279000,T1,68.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-novo-empreendimento-junto-ao-parque-das-ID14qC3.html#cf14c7c9f3,Em construção
5661,Maior,980000,T2,104.0,https://www.imovirtual.com/anuncio/apartamento-no-chiado-com-vista-rio-ID14qC2.html#cf14c7c9f3,Usado
5662,Novas,440000,T1,52.0,https://www.imovirtual.com/anuncio/avenida-da-republica-apartamento-t1-com-imensa-luz-e-1-l-ID14qBY.html#cf14c7c9f3,Novo
5663,Arroios,430000,T2,108.0,https://www.imovirtual.com/anuncio/apartamento-t2-1-arroios-lisboa-ID14q12.html#cf14c7c9f3,Renovado
5664,Arroios,645000,T3,195.0,https://www.imovirtual.com/anuncio/charmoso-apartamento-t3-com-195m2-na-rua-pascoal-de-melo-ID14q0W.html#cf14c7c9f3,Usado
5665,Alcântara,735000,T3,113.0,https://www.imovirtual.com/anuncio/apartamento-t3-condominio-alcantara-residence-ID13U8y.html#cf14c7c9f3,Usado
5666,Belém,339000,T2,83.0,https://www.imovirtual.com/anuncio/excelente-t2-em-penthouse-belem-restelo-ID14qPG.html#cf14c7c9f3,Renovado
5667,França,195000,T2,55.0,https://www.imovirtual.com/anuncio/apartamento-t2-no-beato-ID14pXa.html#cf14c7c9f3,Renovado
5668,Belém,329000,T2,89.0,https://www.imovirtual.com/anuncio/fantastica-penthouse-t2-belem-restelo-ID14qO1.html#cf14c7c9f3,Renovado
5669,Nações,1350000,T4,264.6,https://www.imovirtual.com/anuncio/duplex-t4-224m2-vista-espectacular-piscina-parque-das-nacoes-ID14r8E.html#cf14c7c9f3,Usado
5670,Estrela,660000,T1,70.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-avenida-24-de-julho-the-promenade-ID14qIN.html#cf14c7c9f3,
5671,Arroios,295000,T1,52.6,https://www.imovirtual.com/anuncio/novo-apartamento-t1-2-andar-monte-agudo-apartments-ID14p65.html#cf14c7c9f3,Novo
5672,Novas,299500,T1,49.0,https://www.imovirtual.com/anuncio/apartamento-t1-bairro-azul-lisboa-junto-ao-el-corte-in-ID13r31.html#cf14c7c9f3,Usado
5673,Nações,365000,T2,77.0,https://www.imovirtual.com/anuncio/apartamento-t2-parque-do-rio-expo-norte-ID13vdD.html#cf14c7c9f3,
5674,Novas,1190000,T3,177.46,https://www.imovirtual.com/anuncio/fontana-residence-ID14qP3.html#cf14c7c9f3,Novo
5675,Novas,695000,T3,114.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-e-com-varanda-inserido-no-bairro-ID14rac.html#cf14c7c9f3,Renovado
5676,Maior,1025000,T3,140.0,https://www.imovirtual.com/anuncio/t3-com-rendimento-garantido-por-2-anos-na-baixa-de-lisboa-ID14jRB.html#cf14c7c9f3,Renovado
5677,Arroios,249900,T2,55.0,https://www.imovirtual.com/anuncio/t2-arroios-em-remodelacao-ID14qBz.html#cf14c7c9f3,Em construção
5678,Arroios,370000,T3,93.0,https://www.imovirtual.com/anuncio/apartamento-de-4-assoalhadas-na-rua-dona-estefania-com-muita-luz-e-vis-ID13Ucr.html#cf14c7c9f3,Usado
5679,Lumiar,300000,T2,125.21,https://www.imovirtual.com/anuncio/t2-alta-de-lisboa-ID10kSX.html#cf14c7c9f3,Em construção
5680,Lumiar,200000,T1,83.89,https://www.imovirtual.com/anuncio/t1-alta-de-lisboa-ID10kTl.html#cf14c7c9f3,Em construção
5681,Lumiar,555000,T4,202.54,https://www.imovirtual.com/anuncio/t4-alta-de-lisboa-ID10lAR.html#cf14c7c9f3,Em construção
5682,António,400000,T1,48.0,https://www.imovirtual.com/anuncio/apartamento-t1-novo-a-poucos-metros-da-avenida-da-liberdade-ID14q44.html#cf14c7c9f3,Novo
5683,Olivais,165000,T3,68.0,https://www.imovirtual.com/anuncio/apartamento-t3-com-68-m-em-olivais-para-remodelar-ID14qof.html#cf14c7c9f3,
5684,Ourique,589900,T3,137.0,https://www.imovirtual.com/anuncio/campo-de-ourique-t3-duplex-em-remodelacao-ID14qFS.html#cf14c7c9f3,Em construção
5685,Arroios,519000,T1,56.0,https://www.imovirtual.com/anuncio/apartamento-com-varanda-vista-e-estacionamento-perto-do-ID14qBV.html#cf14c7c9f3,Em construção
5686,António,830000,T4,146.0,https://www.imovirtual.com/anuncio/t4-para-venda-com-logradouro-no-centro-de-lisboa-ID14pSl.html#cf14c7c9f3,Renovado
5687,Lumiar,398000,T2,92.23,https://www.imovirtual.com/anuncio/apartamento-t2-no-lumiar-completamente-renovado-ID141GJ.html#cf14c7c9f3,Renovado
5688,Nações,409000,T2,85.0,https://www.imovirtual.com/anuncio/parque-nacoes-zona-sul-apartamento-t2-c-parqueamento-expo-ID13O5g.html#36f2f3b89f,Usado
5689,Alvalade,495000,T2,69.0,https://www.imovirtual.com/anuncio/apartamento-t2-logradouro-de-107-m2-alvalade-ID13Zi9.html#36f2f3b89f,Renovado
5690,Estrela,315000,T1,62.0,https://www.imovirtual.com/anuncio/apartamento-t1-cheio-de-charme-com-terraco-ID14lBk.html#36f2f3b89f,Renovado
5691,António,215000,T1,36.0,https://www.imovirtual.com/anuncio/t1-santa-marta-av-da-liberdade-ID14cZ9.html#36f2f3b89f,Renovado
5692,Misericórdia,290000,T2,52.0,https://www.imovirtual.com/anuncio/t2-renovado-em-aguas-furtadas-no-chiado-ID13TXJ.html#36f2f3b89f,Usado
5693,Belém,325000,T1,51.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-calcada-da-ajuda-a-estrear-ID11FyS.html#36f2f3b89f,Novo
5694,Novas,660000,T2,101.0,https://www.imovirtual.com/anuncio/apartamento-t2-avenidas-novas-lisboa-ID13L3Y.html#36f2f3b89f,Usado
5695,Carnide,239000,T1,63.0,https://www.imovirtual.com/anuncio/apartamento-t1-renault-telheiras-ID14r33.html#36f2f3b89f,Usado
5696,Nações,1240000,T3,143.0,https://www.imovirtual.com/anuncio/penthouse-t3-com-149-m2-de-terraco-para-venda-junto-a-marina-do-parqu-ID14qZq.html#36f2f3b89f,
5697,Olivais,415000,T4,130.0,https://www.imovirtual.com/anuncio/apartamento-t4-nos-olivais-norte-junto-ao-metro-da-encarnacao-ID14r9T.html#36f2f3b89f,Usado
5698,Arroios,680000,T2,92.0,https://www.imovirtual.com/anuncio/apartamento-2-quartos-lisboa-graca-ID14qTl.html#36f2f3b89f,Novo
5699,Maior,540000,T2,95.0,https://www.imovirtual.com/anuncio/baixa-3-assoalhadas-central-renovado-e-com-muito-charme-ID14nKD.html#36f2f3b89f,Renovado
5700,França,310000,T3,76.0,https://www.imovirtual.com/anuncio/apartamento-t3-sabino-de-sousa-penha-de-franca-ID13Ta3.html#36f2f3b89f,Renovado
5701,Benfica,215000,T1,52.0,https://www.imovirtual.com/anuncio/apartamento-t1-remodelado-em-sao-domingos-de-benfica-sete-rios-l-ID11NPv.html#36f2f3b89f,
5702,Olivais,175000,T2,53.0,https://www.imovirtual.com/anuncio/oportunidade-apartamento-para-venda-nos-olivais-lisboa-ID11NTP.html#36f2f3b89f,Usado
5703,Arroios,265000,T2,72.0,https://www.imovirtual.com/anuncio/t1-1-remodelado-na-zona-da-estefania-ID13U0M.html#36f2f3b89f,Usado
5704,António,530000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-renovado-em-santo-antonio-lisboa-ID12OcV.html#36f2f3b89f,Renovado
5705,Campolide,1175000,T3,180.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-com-varanda-nas-avenidas-novas-l-ID12XOe.html#36f2f3b89f,Renovado
5706,Estrela,475000,T3,117.4,https://www.imovirtual.com/anuncio/apartamento-t3-situado-em-santos-lisboa-ID13pth.html#36f2f3b89f,Usado
5707,Arroios,1200000,T3,195.0,https://www.imovirtual.com/anuncio/apartamento-t3-1-para-venda-com-vista-sobre-a-praca-do-du-ID10bi1.html#36f2f3b89f,Usado
5708,Ajuda,340000,T3,60.0,https://www.imovirtual.com/anuncio/apartamento-t3-duplex-com-vista-sobre-o-rio-tejo-na-ajuda-ID14lBY.html#36f2f3b89f,Renovado
5709,Maior,990000,T2,97.0,https://www.imovirtual.com/anuncio/apartamento-t2-a-estrear-inserido-no-the-boulevard-em-l-ID14mB2.html#36f2f3b89f,Novo
5710,Ourique,1190000,T4,144.0,https://www.imovirtual.com/anuncio/apartamento-t4-com-2-lugares-de-garagem-em-campo-de-ouriq-ID14oiU.html#36f2f3b89f,Usado
5711,Novas,1100000,T3,157.5,https://www.imovirtual.com/anuncio/apartamento-t3-1-com-terraco-e-vista-sobre-a-cidade-nas-a-ID14oyi.html#36f2f3b89f,Usado
5712,Belém,525000,T3,140.0,https://www.imovirtual.com/anuncio/t3-restelo-vista-rio-areas-amplas-lareira-ID13WBN.html#36f2f3b89f,Renovado
5713,Benfica,350000,T1,65.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-benfica-com-garagem-e-arrecadacao-em-c-ID13Mh2.html#36f2f3b89f,Usado
5714,Estrela,840000,T2,85.0,https://www.imovirtual.com/anuncio/apartamento-t2-na-rua-janelas-verdes-em-lisboa-ID13OHb.html#36f2f3b89f,Novo
5715,Carnide,349900,T3,85.0,https://www.imovirtual.com/anuncio/apartamento-t3-em-carnide-remodelado-e-mobilado-ID14eFB.html#36f2f3b89f,Renovado
5716,Arroios,1200000,T3,156.0,https://www.imovirtual.com/anuncio/t3-1-com-acabamentos-de-luxo-ao-saldanha-ID13TJt.html#36f2f3b89f,
5717,Benfica,289000,T2,61.0,https://www.imovirtual.com/anuncio/alto-dos-moinhos-3-assoalhadas-para-venda-com-obras-a-e-ID1373j.html#36f2f3b89f,Em construção
5718,Novas,330000,T1,57.0,https://www.imovirtual.com/anuncio/apartamento-t1-1-em-avenidas-novas-entrecampos-com-garagem-e-jardim-ID14qRh.html#36f2f3b89f,Novo
5719,Alvalade,475000,T3,115.0,https://www.imovirtual.com/anuncio/apartamento-t3-placa-alvalade-elevador-roma-areeiro-lisboa-ID14qVU.html#36f2f3b89f,Usado
5720,Arroios,645000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-ao-campo-martires-da-patria-ID13hvr.html#36f2f3b89f,Usado
5721,António,420000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-varanda-em-santo-antonio-com-remodelacao-total-ID14qKC.html#36f2f3b89f,Renovado
5722,Maior,380000,T0,42.0,https://www.imovirtual.com/anuncio/apartamento-t0-zona-historica-de-lisboa-no-emblematico-chiado-a-bei-ID14qZw.html#36f2f3b89f,
5723,França,192500,T1,40.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-80-m2-com-logradouro-arroios-ID14qOg.html#36f2f3b89f,Usado
5724,Nações,665000,T4,200.0,https://www.imovirtual.com/anuncio/espacoso-e-luminoso-apartamento-t4-com-box-e-piscina-junto-a-gare-do-ID13WCG.html#36f2f3b89f,Usado
5725,Benfica,348000,T3,72.0,https://www.imovirtual.com/anuncio/elegante-t3-actualmente-como-t2-88-m2-remodelado-c-2-varandas-ID13U4X.html#36f2f3b89f,Renovado
5726,Maior,155000,T2,66.0,https://www.imovirtual.com/anuncio/t2-santa-maria-maior-ID14qLK.html#36f2f3b89f,Usado
5727,Olivais,239900,T3,86.68,https://www.imovirtual.com/anuncio/apartamento-t3-nos-olivais-ID13ujA.html#36f2f3b89f,Renovado
5728,Carnide,525000,T2,112.45,https://www.imovirtual.com/anuncio/apartamento-t2-telheiras-quinta-dos-inglesinhos-ID14mgP.html#36f2f3b89f,Usado
5729,António,2500000,T8,258.0,https://www.imovirtual.com/anuncio/apartamento-inserido-em-predio-de-charme-em-plena-avenida-ID14qF9.html#36f2f3b89f,Usado
5730,Novas,1990000,T5,284.0,https://www.imovirtual.com/anuncio/apartamento-t5-avenidas-novas-ID14qF8.html#36f2f3b89f,Usado
5731,Nações,1950000,T6,275.0,https://www.imovirtual.com/anuncio/excelente-apartamento-duplex-com-terraco-e-vista-rio-ID14qEF.html#36f2f3b89f,Usado
5732,Olivais,279000,T1,68.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-novo-empreendimento-junto-ao-parque-das-ID14qC3.html#36f2f3b89f,Em construção
5733,Maior,980000,T2,104.0,https://www.imovirtual.com/anuncio/apartamento-no-chiado-com-vista-rio-ID14qC2.html#36f2f3b89f,Usado
5734,Novas,440000,T1,52.0,https://www.imovirtual.com/anuncio/avenida-da-republica-apartamento-t1-com-imensa-luz-e-1-l-ID14qBY.html#36f2f3b89f,Novo
5735,Arroios,430000,T2,108.0,https://www.imovirtual.com/anuncio/apartamento-t2-1-arroios-lisboa-ID14q12.html#36f2f3b89f,Renovado
5736,Arroios,645000,T3,195.0,https://www.imovirtual.com/anuncio/charmoso-apartamento-t3-com-195m2-na-rua-pascoal-de-melo-ID14q0W.html#36f2f3b89f,Usado
5737,Alcântara,735000,T3,113.0,https://www.imovirtual.com/anuncio/apartamento-t3-condominio-alcantara-residence-ID13U8y.html#36f2f3b89f,Usado
5738,Belém,339000,T2,83.0,https://www.imovirtual.com/anuncio/excelente-t2-em-penthouse-belem-restelo-ID14qPG.html#36f2f3b89f,Renovado
5739,França,195000,T2,55.0,https://www.imovirtual.com/anuncio/apartamento-t2-no-beato-ID14pXa.html#36f2f3b89f,Renovado
5740,Belém,329000,T2,89.0,https://www.imovirtual.com/anuncio/fantastica-penthouse-t2-belem-restelo-ID14qO1.html#36f2f3b89f,Renovado
5741,Nações,1350000,T4,264.6,https://www.imovirtual.com/anuncio/duplex-t4-224m2-vista-espectacular-piscina-parque-das-nacoes-ID14r8E.html#36f2f3b89f,Usado
5742,Estrela,660000,T1,70.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-avenida-24-de-julho-the-promenade-ID14qIN.html#36f2f3b89f,
5743,Arroios,295000,T1,52.6,https://www.imovirtual.com/anuncio/novo-apartamento-t1-2-andar-monte-agudo-apartments-ID14p65.html#36f2f3b89f,Novo
5744,Novas,299500,T1,49.0,https://www.imovirtual.com/anuncio/apartamento-t1-bairro-azul-lisboa-junto-ao-el-corte-in-ID13r31.html#36f2f3b89f,Usado
5745,Nações,365000,T2,77.0,https://www.imovirtual.com/anuncio/apartamento-t2-parque-do-rio-expo-norte-ID13vdD.html#36f2f3b89f,
5746,Novas,1190000,T3,177.46,https://www.imovirtual.com/anuncio/fontana-residence-ID14qP3.html#36f2f3b89f,Novo
5747,Novas,695000,T3,114.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-e-com-varanda-inserido-no-bairro-ID14rac.html#36f2f3b89f,Renovado
5748,Maior,1025000,T3,140.0,https://www.imovirtual.com/anuncio/t3-com-rendimento-garantido-por-2-anos-na-baixa-de-lisboa-ID14jRB.html#36f2f3b89f,Renovado
5749,Arroios,249900,T2,55.0,https://www.imovirtual.com/anuncio/t2-arroios-em-remodelacao-ID14qBz.html#36f2f3b89f,Em construção
5750,Arroios,370000,T3,93.0,https://www.imovirtual.com/anuncio/apartamento-de-4-assoalhadas-na-rua-dona-estefania-com-muita-luz-e-vis-ID13Ucr.html#36f2f3b89f,Usado
5751,Lumiar,300000,T2,125.21,https://www.imovirtual.com/anuncio/t2-alta-de-lisboa-ID10kSX.html#36f2f3b89f,Em construção
5752,Lumiar,200000,T1,83.89,https://www.imovirtual.com/anuncio/t1-alta-de-lisboa-ID10kTl.html#36f2f3b89f,Em construção
5753,Lumiar,555000,T4,202.54,https://www.imovirtual.com/anuncio/t4-alta-de-lisboa-ID10lAR.html#36f2f3b89f,Em construção
5754,António,400000,T1,48.0,https://www.imovirtual.com/anuncio/apartamento-t1-novo-a-poucos-metros-da-avenida-da-liberdade-ID14q44.html#36f2f3b89f,Novo
5755,Olivais,165000,T3,68.0,https://www.imovirtual.com/anuncio/apartamento-t3-com-68-m-em-olivais-para-remodelar-ID14qof.html#36f2f3b89f,
5756,Ourique,589900,T3,137.0,https://www.imovirtual.com/anuncio/campo-de-ourique-t3-duplex-em-remodelacao-ID14qFS.html#36f2f3b89f,Em construção
5757,Arroios,519000,T1,56.0,https://www.imovirtual.com/anuncio/apartamento-com-varanda-vista-e-estacionamento-perto-do-ID14qBV.html#36f2f3b89f,Em construção
5758,António,830000,T4,146.0,https://www.imovirtual.com/anuncio/t4-para-venda-com-logradouro-no-centro-de-lisboa-ID14pSl.html#36f2f3b89f,Renovado
5759,Lumiar,398000,T2,92.23,https://www.imovirtual.com/anuncio/apartamento-t2-no-lumiar-completamente-renovado-ID141GJ.html#36f2f3b89f,Renovado
5760,Nações,409000,T2,85.0,https://www.imovirtual.com/anuncio/parque-nacoes-zona-sul-apartamento-t2-c-parqueamento-expo-ID13O5g.html#c2021380ad,Usado
5761,Alvalade,495000,T2,69.0,https://www.imovirtual.com/anuncio/apartamento-t2-logradouro-de-107-m2-alvalade-ID13Zi9.html#c2021380ad,Renovado
5762,Estrela,315000,T1,62.0,https://www.imovirtual.com/anuncio/apartamento-t1-cheio-de-charme-com-terraco-ID14lBk.html#c2021380ad,Renovado
5763,António,215000,T1,36.0,https://www.imovirtual.com/anuncio/t1-santa-marta-av-da-liberdade-ID14cZ9.html#c2021380ad,Renovado
5764,Misericórdia,290000,T2,52.0,https://www.imovirtual.com/anuncio/t2-renovado-em-aguas-furtadas-no-chiado-ID13TXJ.html#c2021380ad,Usado
5765,Belém,325000,T1,51.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-calcada-da-ajuda-a-estrear-ID11FyS.html#c2021380ad,Novo
5766,Novas,660000,T2,101.0,https://www.imovirtual.com/anuncio/apartamento-t2-avenidas-novas-lisboa-ID13L3Y.html#c2021380ad,Usado
5767,Carnide,239000,T1,63.0,https://www.imovirtual.com/anuncio/apartamento-t1-renault-telheiras-ID14r33.html#c2021380ad,Usado
5768,Nações,1240000,T3,143.0,https://www.imovirtual.com/anuncio/penthouse-t3-com-149-m2-de-terraco-para-venda-junto-a-marina-do-parqu-ID14qZq.html#c2021380ad,
5769,Olivais,415000,T4,130.0,https://www.imovirtual.com/anuncio/apartamento-t4-nos-olivais-norte-junto-ao-metro-da-encarnacao-ID14r9T.html#c2021380ad,Usado
5770,Arroios,680000,T2,92.0,https://www.imovirtual.com/anuncio/apartamento-2-quartos-lisboa-graca-ID14qTl.html#c2021380ad,Novo
5771,Maior,540000,T2,95.0,https://www.imovirtual.com/anuncio/baixa-3-assoalhadas-central-renovado-e-com-muito-charme-ID14nKD.html#c2021380ad,Renovado
5772,França,310000,T3,76.0,https://www.imovirtual.com/anuncio/apartamento-t3-sabino-de-sousa-penha-de-franca-ID13Ta3.html#c2021380ad,Renovado
5773,Benfica,215000,T1,52.0,https://www.imovirtual.com/anuncio/apartamento-t1-remodelado-em-sao-domingos-de-benfica-sete-rios-l-ID11NPv.html#c2021380ad,
5774,Olivais,175000,T2,53.0,https://www.imovirtual.com/anuncio/oportunidade-apartamento-para-venda-nos-olivais-lisboa-ID11NTP.html#c2021380ad,Usado
5775,Arroios,265000,T2,72.0,https://www.imovirtual.com/anuncio/t1-1-remodelado-na-zona-da-estefania-ID13U0M.html#c2021380ad,Usado
5776,António,530000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-renovado-em-santo-antonio-lisboa-ID12OcV.html#c2021380ad,Renovado
5777,Campolide,1175000,T3,180.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-com-varanda-nas-avenidas-novas-l-ID12XOe.html#c2021380ad,Renovado
5778,Estrela,475000,T3,117.4,https://www.imovirtual.com/anuncio/apartamento-t3-situado-em-santos-lisboa-ID13pth.html#c2021380ad,Usado
5779,Arroios,1200000,T3,195.0,https://www.imovirtual.com/anuncio/apartamento-t3-1-para-venda-com-vista-sobre-a-praca-do-du-ID10bi1.html#c2021380ad,Usado
5780,Ajuda,340000,T3,60.0,https://www.imovirtual.com/anuncio/apartamento-t3-duplex-com-vista-sobre-o-rio-tejo-na-ajuda-ID14lBY.html#c2021380ad,Renovado
5781,Maior,990000,T2,97.0,https://www.imovirtual.com/anuncio/apartamento-t2-a-estrear-inserido-no-the-boulevard-em-l-ID14mB2.html#c2021380ad,Novo
5782,Ourique,1190000,T4,144.0,https://www.imovirtual.com/anuncio/apartamento-t4-com-2-lugares-de-garagem-em-campo-de-ouriq-ID14oiU.html#c2021380ad,Usado
5783,Novas,1100000,T3,157.5,https://www.imovirtual.com/anuncio/apartamento-t3-1-com-terraco-e-vista-sobre-a-cidade-nas-a-ID14oyi.html#c2021380ad,Usado
5784,Belém,525000,T3,140.0,https://www.imovirtual.com/anuncio/t3-restelo-vista-rio-areas-amplas-lareira-ID13WBN.html#c2021380ad,Renovado
5785,Benfica,350000,T1,65.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-benfica-com-garagem-e-arrecadacao-em-c-ID13Mh2.html#c2021380ad,Usado
5786,Estrela,840000,T2,85.0,https://www.imovirtual.com/anuncio/apartamento-t2-na-rua-janelas-verdes-em-lisboa-ID13OHb.html#c2021380ad,Novo
5787,Carnide,349900,T3,85.0,https://www.imovirtual.com/anuncio/apartamento-t3-em-carnide-remodelado-e-mobilado-ID14eFB.html#c2021380ad,Renovado
5788,Arroios,1200000,T3,156.0,https://www.imovirtual.com/anuncio/t3-1-com-acabamentos-de-luxo-ao-saldanha-ID13TJt.html#c2021380ad,
5789,Benfica,289000,T2,61.0,https://www.imovirtual.com/anuncio/alto-dos-moinhos-3-assoalhadas-para-venda-com-obras-a-e-ID1373j.html#c2021380ad,Em construção
5790,Novas,330000,T1,57.0,https://www.imovirtual.com/anuncio/apartamento-t1-1-em-avenidas-novas-entrecampos-com-garagem-e-jardim-ID14qRh.html#c2021380ad,Novo
5791,Alvalade,475000,T3,115.0,https://www.imovirtual.com/anuncio/apartamento-t3-placa-alvalade-elevador-roma-areeiro-lisboa-ID14qVU.html#c2021380ad,Usado
5792,Arroios,645000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-ao-campo-martires-da-patria-ID13hvr.html#c2021380ad,Usado
